BOEM/permitting	library-5a6211d3-f3e9-4c2c-8b52-2dadfb456427	Section 232 Drive Axle Parts Inclusion	trade_policy	Section 232|auto parts|tariffs|ITA-2025-0040|drive axle	0.35	Aug 31, 2026	2026-08-31	Drive axle sub-components added to Section 232 tariffs raise service parts costs at Hendrick dealerships, but lower volume and narrower scope make this a secondary hedge behind ADAS/collision parts.
BOEM/permitting	library-5fa9bce6-dfd1-4be3-9041-c77d53e13fa3	SCE 2026-2028 WMP Approval	regulatory_actions	OEIS|Wildfire Mitigation|SCE|WMP|California	0.48	Feb 28, 2026	2026-02-28	Material scope reductions to SCE's WMP (NO to clean approval) would force unplanned infrastructure removal spending or create regulatory non-compliance risk heading into the next wildfire season.
IRA / tax credits	library-5fc0668d-109a-4632-8a3e-55479838a2fe	Treasury FEOC Content Threshold	regulatory_actions	Treasury|FEOC|Section 45Y|Section 48E|solar|supply chain	0.38	Dec 31, 2026	2026-12-31	A 25%-or-lower Chinese-content threshold for §45Y/48E eligibility would impose strict supply-chain tracing on SCOA's solar and storage projects, increasing compliance costs and potentially disqualifying panels.
BOEM/permitting	library-61de53dc-dc3a-46c3-9fc2-3ae4fba80c75	VC AML Rule Exemption	regulatory_actions	FinCEN|AML|venture capital|Section 203(l)|regulatory exemption	0.443	Dec 31, 2027	2027-12-31	Applying AML program requirements to Section 203(l) VC advisers forces Variant to build costly compliance infrastructure (~$500K-$1M annually) inappropriate for illiquid early-stage crypto funds.
BOEM/permitting	library-61de53dc-dc3a46c3-9fc2-3ae4fba80c75	FinCEN VC AML Program Exemption	regulatory_actions	FinCEN|AML|venture capital|investment adviser|exemption	0.08	Dec 31, 2027	2027-12-31	Non-exemption of VC advisers from AML program requirements under 31 CFR Part 1032 maintains full compliance burden on Sony Ventures; tracked at zero allocation as the major CIP contract covers this exposure more precisely.
BOEM/permitting	library-621a05da-6550-42cf-b16d-cfe494242d55	Copper Tariff Expansion Review	trade_policy	Section 232|Copper Tariffs|Commerce Department|Trade Policy	0.08	Jun 30, 2026	2026-06-30	A Commerce recommendation to phase in even higher copper tariffs would further inflate Lincoln Electric's copper input costs beyond the already damaging 50% rate.
IRA / tax credits	library-62f496d4-7e2d-4b1d-b0dc-422e3cdfb710	OBBBA Safe Harbor Deadline Extension	macro_policy	IRA|OBBBA|Tax Credits|Congress|Safe Harbor	0.05	Jul 4, 2026	2026-07-04	Congress failing to extend the safe harbor (NO) directly tightens tax equity availability for Linea; captured by the major OBBBA deadline contract — no additional allocation.
IRA / tax credits	library-65	OBBBA BOC Deadline Extension Risk	federal_legislation	IRA|Solar|Wind|Tax Credits|OBBBA	0.62	Jul 10, 2026	2026-07-10	Duplicate of the primary BOC cliff contract with higher volume; partially overlaps with the major contract position as corroborating hedge signal on the same event.
IRA / tax credits	library-66038012-0000-0000-0000-treasury-feoc-guidance	OBBBA PFE/FEOC Treasury Regulations	regulatory_actions	OBBBA|FEOC|Treasury|supply chain compliance|clean energy	0.25	Dec 31, 2026	2026-12-31	Absence of formal PFE/FEOC implementing regulations (NO) leaves Realizse's asset passport with undefined data standards it must attest to, increasing compliance friction and slowing customer onboarding.
IRA / tax credits	library-6786565f-3aaf-45d1-8a6c-c0e9d3e8415d	CATL/BYD PFE Designation	regulatory_actions	IRS|FEOC|CATL|BYD|BESS|48E|PFE	0.38	Sep 30, 2026	2026-09-30	Resolves YES (CATL and BYD formally designated as PFEs) when IRS regulations disqualify BESS projects using their cells from §48E credits, forcing Clearway to urgently re-source its BESS supply chain or forgo ITC eligibility.
Section 232 / steel	library-689dd0c0-3e6c-4eb3-b8f6-59453641055a	Section 232 Steel Tariff Stability	trade_policy	Section 232|steel tariffs|Proclamation 10947|domestic steel|import protection	0.68	Jan 15, 2027	2027-01-15	If the 50% Section 232 tariff does NOT remain stable (i.e., collapses), Charter loses its primary competitive shield against foreign steel imports — Buy NO hedges that scenario.
IRA / tax credits	library-691bc6d2-9d7d-4bdb-9792-f97f9aba735a	45Y/48E Credit Restoration Bill	federal_legislation	Congress|45Y|48E|ITC|PTC|wind|solar|OBBBA|119th Congress	0.12	Dec 31, 2026	2026-12-31	Legislative restoration of 45Y/48E is a positive outcome for RWE, not a hedge; its value is only as a correlated signal of credit permanence risk receding.
Section 232 / steel	library-695faa56-f1a4-4cdd-8cff-c696d72b5da4	Section 232 Steel Tariff Hold	trade_policy	Section 232|steel tariffs|trade policy|manufacturing costs|Proclamation 10947	0.88	Dec 31, 2026	2026-12-31	Persistent 50% Section 232 steel tariffs sustain elevated input costs for Form Factory 1's structural steel components and iron feedstock supply chain.
Section 232 / steel	library-695faa56-f1a4-4cdd-8cff-c696d76b5da4	Will Section 232 steel tariffs (Proclamation 10947) remain at 50% or higher on structural steel and pipeline-grade steel imports through December 31, 2026?	trade_policy	Section 232|Steel Tariffs|Trade Policy|Pipeline|Infrastructure Costs	0.55	Dec 31, 2026	2026-12-31	undefined [Verified: Proclamation 10947 raised Section 232 steel tariffs to 50% as of March 12, 2025. Note: This contract shares a near-identical ID with contract 'library-695faa56-f1a4-4cdd-8cff-c696…
IRA / tax credits	library-6ad0845b-fe9f-4997-ac65-da8f6d91c197	OBBBA 40% MACR Threshold Confirmation	federal_legislation	MACR|FEOC|45Y|48E|solar supply chain	0.78	Dec 31, 2026	2026-12-31	A lower MACR threshold tightens supply chain restrictions but resolution protects rather than harms QCells; not a clean downside hedge without supply chain restructuring risk.
Section 232 / steel	library-6dcaf07a-491d-4b15-b63c-b07ef3278706	Section 232 Derivatives List Expansion	regulatory_actions	Section 232|BIS|derivatives list|HTS codes|tariff expansion	0.2	Jun 29, 2026	2026-06-29	A third BIS Federal Register notice adding HTS codes to the Section 232 derivative list signals ongoing expansion of tariff coverage that could capture additional welding equipment and automation components in Lincoln Electric's import portfolio.
IRA / tax credits	library-6df2e950-6d4a-46c1-adc5-b89970c33499	CATL BYD PFE Designation	trade_policy	IRS|FEOC|CATL|BYD|Section 48E	0.55	Sep 30, 2026	2026-09-30	IRS designating CATL/BYD as PFEs would disqualify RWE's BESS projects using their cells from 48E ITCs, doubling the financial hit of the battery tariff on US storage economics.
BOEM/permitting	library-733266b5-de0b-4849-bdce-dcf209f80915	Copper Tariff Grid Equipment Impact	trade_policy	Section 232|copper|tariffs|electrical conductors|grid equipment	0.42	Jan 1, 2027	2027-01-01	Persistent 50% copper tariffs on electrical conductors and winding wire directly inflate SCE's cable, transformer winding, and motor procurement costs across its grid hardening program.
BOEM/permitting	library-73d42277-f013-4ab2-ab4b-582f0f4baa6a	SIC Fintech Data Protection Fine	regulatory_actions	Colombia|SIC|fintech|data protection|enforcement	0.2	Dec 31, 2026	2026-12-31	A COP 1B+ SIC fine against any fintech under Circular 001/2025 sets enforcement precedent directly applicable to Kala's biometric KYC and automated credit-decision data flows, creating immediate compliance liability and remediation costs.
BOEM/permitting	library-74112b4e-dd09-4cf8-aec9-80e35a2fda63	COPPA 2.0 Age Verification	regulatory_actions	COPPA|FTC|data-privacy|child-protection|age-verification	0.363	Oct 31, 2026	2026-10-31	FTC issues COPPA 2.0 age verification guidance by Oct 31; Summer Discovery must implement costly age-gate technology for enrollment systems.
IRA / tax credits	library-74f239ca-3094-4d2a-a913-fd3c6f8bfd1d	P.L. 119-21 BOC Injunction Risk	federal_legislation	45V|P.L. 119-21|clean energy|court injunction|hydrogen	0.07	Jun 30, 2026	2026-06-30	Federal courts failing to enjoin P.L. 119-21 BOC deadline provisions (NO — near-certain at 7% probability) means SCOA's solar and hydrogen projects must race to meet construction milestones with no judicial relief.
IRA / tax credits	library-75a1b2c3-d4e5-6f78-9a0b-1c2d3e4f5a6b	IRS Solar ITC Audit Campaign	regulatory_actions	IRS audit|EO 14315|Section 48E|beginning of construction|solar ITC	0.2	Dec 31, 2026	2026-12-31	An IRS audit campaign (YES) targeting solar ITC beginning-of-construction documentation directly threatens Greenskies' tax equity recapture exposure on projects started in the transition window.
IRA / tax credits	library-76	5% Safe Harbor Reinstatement	regulatory_actions	IRS|safe harbor|BOC|45Y|48E	0.03	Jul 4, 2026	2026-07-04	Buying YES hedges the scenario where safe harbor IS restored — but since ENGIE loses money when safe harbor is NOT restored, this contract does not pay on the adverse outcome; excluded from majors as it is an upside-scenario contract from ENGIE's perspective.
IRA / tax credits	library-76771dcc-aba0-412c-b101-c9eabd26bf71	48E BOC Post-2027 Extension Vote	federal_legislation	IRA|OBBBA|Section 48E|Solar Credits|Congress	0.381	Dec 31, 2026	2026-12-31	Congressional failure to extend the BOC deadline beyond December 2027 would cause a second-wave demand cliff for Nextpower's FY28 backlog after the initial July 2026 deadline shock.
BOEM/permitting	library-779882aa-85c1-4266-8245-b79ebf2c679c	BOEM Vineyard Wind Court Ruling	regulatory_actions	BOEM|offshore wind|Vineyard Wind|litigation|DOI	0.385	Sep 30, 2026	2026-09-30	If courts fail to permanently block BOEM's lease suspension (NO), Vineyard Wind 1 faces renewed stop-work orders that could strand Avangrid's $1.2B+ equity stake in the 800 MW project.
IRA / tax credits	library-79aba364-fd08-4d70-b081-228e752003c4	48E BESS PFE Classification Rule	federal_legislation	Treasury|48E ITC|FEOC|battery storage|LFP	0.08	Sep 30, 2026	2026-09-30	If Treasury fails to finalize the 55% non-PFE MACR for 2026 BESS and explicitly classify CATL/BYD cells as PFE, the structural competitive advantage of Peak Energy's domestic sodium-ion systems over Chinese LFP is delayed.
IRA / tax credits	library-7ad152f6-10d0-4c01-aafd-b78d323e0e0c	OBBBA Wind/Solar Credit Deadline	federal_legislation	OBBBA|IRA|45Y|48E|wind solar tax credits	0.62	Jul 31, 2026	2026-07-31	If the OBBBA July 4 construction-start deadline takes effect without relief, renewable energy developers freeze FIDs, collapsing Centuri's clean-energy construction pipeline and backlog conversion.
IRA / tax credits	library-7ad152f6-b2b9-4c60-843b-607ee1a821ff	45Y/48E Deadline No Extension	federal_legislation	IRA|45Y|48E|renewable energy|tax credits	0.82	Jul 31, 2026	2026-07-31	If the July 4, 2026 construction-start deadline takes effect without extension, BAM's pipeline of renewable projects that miss the cutoff permanently loses 45Y/48E credit eligibility, destroying deal economics across Brookfield Renewable's US strategy.
IRA / tax credits	library-7ad152f6-b2ba-43b2-9fbb-35b50de5ed80	OBBBA Wind/Solar Credit Construction Deadline	federal_legislation	OBBBA|Clean Energy Credits|Wind Energy|Solar Energy|IRA Rollback	0.55	Sep 30, 2026	2026-09-30	Wind tower and solar racking fabrication are high-volume welding end-markets; the OBBBA July 4, 2026 construction-start cliff eliminates the IRA-driven clean energy investment tailwind that drove Lincoln Electric's power generation segment demand.
IRA / tax credits	library-7ad152f6-b2ca-43b2-9fbb-35b50de5ed80	OBBBA Wind/Solar BOC Deadline	federal_legislation	IRA|OBBBA|clean energy tax credits|Section 45Y|Section 48E	0.72	Jul 31, 2026	2026-07-31	Additional monitoring position for the OBBBA BOC hard deadline under the broader IRA phaseout event framing — directly tracks ENGIE North America's pipeline credit eligibility cliff.
IRA / tax credits	library-7de81194-4b89-40ad-aa35-1cafafdcbfe6	Chinese BESS FEOC Disqualification	federal_legislation	FEOC|Section 48E|BESS|Chinese batteries|OBBBA	0.72	Dec 31, 2026	2026-12-31	If Treasury's FEOC guidance does not formally bar Chinese-cell BESS from 48E ITC, Chinese battery manufacturers retain access to the U.S. utility-scale market, directly competing against Peak Energy's sodium-ion systems on price.
BOEM/permitting	library-7f82a41e-10d0-4c01-aafd-b78d323e0e0c	EU Tariff Rate 10–20% July 2026	regulatory_actions	CSRD|Omnibus I|sustainability reporting|EU directive|ESRS	0.7	Dec 31, 2026	2026-12-31	Duplicate contract (kalshi-KXTARIFFRATEEU-26JUL01-14) already counted elsewhere; zero additional allocation to avoid double-counting.
Section 232 / steel	library-7fd2a7d7-befc-48f2-a7d6-c08e376d2d18	BIS Heavy Equipment Tariff Expansion	trade_policy	Section 232|BIS|Heavy Equipment|Steel Tariffs|Trade Policy	0.38	Oct 31, 2026	2026-10-31	BIS adding heavy equipment components to the 50% steel tariff derivatives list would sharply increase the cost of compactor bodies, roll-off frames, and chassis parts critical to Mascaro's fleet.
IRA / tax credits	library-80	48E BOC Deadline Legislative Extension	federal_legislation	IRA|Solar|Section 48E|OBBBA|Congress	0.377	Dec 31, 2026	2026-12-31	Overlaps substantially with synthetic-obbba-boc-deadline-extension-congress (major); lower volume and longer expiry reduce hedging precision for near-term pipeline risk.
IRA / tax credits	library-82145d48-e00a-4c92-9cb4-1b5fc040d4f1	FEOC Solar PV Disqualification Rule	federal_legislation	FEOC|Section 48E|OBBBA|Treasury|Solar Supply Chain	0.82	Dec 31, 2026	2026-12-31	If Treasury's Notice 2026-15 FEOC rules disqualify Chinese-panel projects exceeding the 40% PFE cost ratio from Section 48E credits, Linea's Asian-sourced solar pipeline faces credit forfeiture unless it can rapidly re-source modules at a significant cost premium.
IRA / tax credits	library-84	IRS Audit Capacity Decline	federal_legislation	IRS|tax credits|appropriations|HR-7147	0.283	Jan 5, 2027	2027-01-05	Reduced IRS capacity delays tax credit processing and transferability approvals, freezing project financing and increasing working capital needs.
IRA / tax credits	library-87c8d00a-1ec7-4725-9149-ace64139fc0b	Treasury FEOC State-Ownership Guidance	macro_policy	FEOC|Tax Credits|Nuclear|Treasury|Foreign Ownership	0.35	Dec 31, 2026	2026-12-31	Treasury guidance classifying 20%+ foreign-state-owned entities as FEOC-equivalent would potentially extend disqualification risk to Orano and other French state-linked energy suppliers to U.S. utilities.
IRA / tax credits	library-87e1718-0941-4b46-8f9a-5d5caf8d9f00	IRS Solar Audit Capacity Cut	federal_legislation	IRS|audit capacity|HR-7147|FY2026|appropriations|solar|Section 48E|enforcement	0.493	Jan 15, 2027	2027-01-15	Reduced IRS audit capacity increases developer risk uncertainty, though impact on insurance demand is indirect.
IRA / tax credits	library-8a8c1650-1c67-4d8b-bdfa-d819b1c1889b	BESS FEOC MACR Threshold Finalization	regulatory_actions	FEOC|BESS|Section 48E|Treasury|LFP Battery	0.22	Jan 5, 2027	2027-01-05	If Treasury fails to finalize the 55% non-PFE MACR floor for BESS at or below 60%, or allows it to ratchet higher, PEP's LFP-based Gladstone and US storage projects lose Section 48E credit eligibility due to Chinese cell content exceeding tightened thresholds.
